time_s,g5_pitch,ahrs_pitch,accel_pitch,g5_slip_raw,raw_accel_pitch,raw_pitch_gyro_deg_sec,gps_longitudinal_accel_mps2,accel_magnitude_mps2,accel_sample_accepted,accel_sample_age_ms,gps_longitudinal_compensation_valid,error
517.085640,-6.760000,-6.867055,-12.695453,nan,-12.695453,10.648855,-0.113919,12.609943,0,43,0,-0.107055
517.350271,-6.660000,-7.118905,-13.173686,nan,-13.173686,3.175573,0.049788,8.243519,0,90,0,-0.458905
517.487505,-6.580000,-7.191910,-13.040410,nan,-13.040410,-25.832062,0.021252,8.586164,1,0,0,-0.611910
517.682488,-6.520000,-7.396509,-10.843912,nan,-10.843912,-20.152672,-0.290097,6.877314,0,37,0,-0.876509
517.882559,-6.450000,-7.033157,-9.724014,nan,-9.724014,12.267176,-0.106912,12.465313,0,28,0,-0.583157
518.081602,-6.420000,-7.967120,-12.382450,nan,-12.382450,-22.938931,-0.238822,6.424606,0,77,0,-1.547120
518.280238,-6.380000,-8.336609,-12.634849,nan,-12.634849,-21.473282,-0.168726,4.817022,0,171,0,-1.956609
518.492665,-6.370000,-8.441556,-13.273623,nan,-13.273623,1.702290,0.108675,12.382316,0,77,0,-2.071556
518.682482,-6.440000,-8.273898,-14.208237,nan,-14.208237,-18.091602,0.173331,12.282474,0,53,0,-1.833898
518.881480,-6.500000,-8.021596,-14.844349,nan,-14.844349,-4.213740,0.192414,19.141815,0,30,0,-1.521596
519.092502,-6.440000,-7.383350,-15.237739,nan,-15.237739,-10.564885,-0.106826,8.180075,0,35,0,-0.943350
519.282482,-6.310000,-8.873386,-15.381735,nan,-15.381735,3.404580,0.084885,13.699763,0,104,0,-2.563386
519.484464,-6.210000,-7.882894,-10.150658,nan,-10.150658,-25.992367,-0.030523,8.368104,1,0,0,-1.672894
519.690678,-6.080000,-7.106984,-11.111455,nan,-11.111455,7.801527,-0.070874,8.852456,1,11,0,-1.026984
519.885305,-5.960000,-6.479412,-10.398561,nan,-10.398561,-0.893130,-0.459044,12.879211,0,124,0,-0.519412
520.080983,-5.900000,-6.608008,-7.921428,nan,-7.921428,-4.526718,-0.352244,14.781693,0,31,0,-0.708008
520.280504,-5.870000,-6.747717,-8.465545,nan,-8.465545,-9.412213,-0.532131,18.651384,0,33,0,-0.877717
520.482824,-5.880000,-6.606211,-9.847265,nan,-9.847265,-5.198473,0.231257,9.046926,1,14,0,-0.726211
520.684575,-5.880000,-6.212853,-7.012693,nan,-7.012693,-36.442749,-0.103042,10.802084,1,0,0,-0.332853
520.885504,-5.850000,-5.529362,-7.728016,nan,-7.728016,-9.442748,-0.478501,12.082005,0,119,0,0.320638
521.082491,-5.810000,-5.109350,-10.149773,nan,-10.149773,-14.412213,-0.312779,9.838959,1,10,0,0.700650
521.291785,-5.830000,-5.602124,-3.782395,nan,-3.782395,-15.916031,-0.440663,11.041707,1,10,0,0.227876
521.480351,-5.840000,-5.145097,-1.315600,nan,-1.315600,10.625955,-0.088802,13.321474,0,36,0,0.694903
521.689649,-5.750000,-4.937917,-9.419306,nan,-9.419306,-23.916031,-0.380969,9.066370,1,0,0,0.812083
521.882562,-5.700000,-4.777650,-7.114960,nan,-7.114960,-2.755725,-0.441370,17.678747,0,33,0,0.922350
522.091510,-5.720000,-4.778290,-8.320471,nan,-8.320471,-24.328245,-0.286332,6.930668,0,36,0,0.941710
522.284241,-5.800000,-4.679687,-13.534758,nan,-13.534758,2.480916,-0.219349,11.242353,1,0,0,1.120313
522.488503,-5.800000,-4.911092,-8.724709,nan,-8.724709,13.480916,0.140011,21.733232,0,82,0,0.888908
522.684787,-5.820000,-4.754561,-8.724709,nan,-8.724709,6.740458,-0.538920,14.270320,0,272,0,1.065439
522.879476,-5.800000,-4.713030,-2.688095,nan,-2.688095,1.954198,-0.426994,6.760100,0,94,0,1.086970
523.081256,-5.760000,-3.956587,-6.856449,nan,-6.856449,-20.259542,-0.783446,19.076517,0,42,0,1.803413
523.280215,-5.600000,-3.700644,-6.251960,nan,-6.251960,25.129770,-0.308363,10.366777,1,0,0,1.899356
523.484820,-5.470000,-3.584209,-6.251960,nan,-6.251960,-6.519084,-0.618948,12.708797,0,204,0,1.885790
523.681482,-5.410000,-2.804694,-9.771386,nan,-9.771386,-17.480917,-0.817706,11.263396,1,0,0,2.605305
523.881565,-5.420000,-2.636055,-9.822794,nan,-9.822794,10.809160,-0.030432,14.210059,0,84,0,2.783945
524.080116,-5.460000,-3.180260,-12.440602,nan,-12.440602,-2.687023,-0.333941,15.661815,0,55,0,2.279740
524.280497,-5.460000,-2.451725,-10.316749,nan,-10.316749,-17.198473,-0.844082,5.594958,0,50,0,3.008275
524.485171,-5.480000,-1.415841,-8.528384,nan,-8.528384,-0.175573,-0.834221,14.035852,0,174,0,4.064159
524.682110,-5.470000,-1.558298,-8.528384,nan,-8.528384,-24.908398,-1.253851,16.687071,0,53,0,3.911702
524.879689,-5.400000,-1.735525,-15.998231,nan,-15.998231,-14.244275,-1.246805,8.198253,0,97,0,3.664475
525.079863,-5.340000,-2.911505,-11.796324,nan,-11.796324,-19.244274,-0.739657,11.718343,0,74,0,2.428495
525.289655,-5.260000,-2.775342,-11.675190,nan,-11.675190,14.343512,-1.107286,20.658319,0,92,0,2.484658
525.482236,-5.170000,-2.188455,-12.659597,nan,-12.659597,-12.679389,-0.666779,19.947674,0,19,0,2.981545
525.681420,-5.210000,-2.669240,-8.998825,nan,-8.998825,0.000000,-1.312070,12.687804,0,36,0,2.540760
525.879791,-5.330000,-1.785792,-4.897604,nan,-4.897604,5.671756,-0.851111,9.800272,1,0,0,3.544208
526.081477,-5.400000,-1.868834,-6.008655,nan,-6.008655,-7.587786,-1.215771,11.355014,0,47,0,3.531166
526.280724,-5.360000,-1.839689,-8.855816,nan,-8.855816,14.366412,-0.786113,8.621895,1,3,0,3.520311
526.498763,-5.370000,-1.720311,-8.855816,nan,-8.855816,5.061069,-1.178824,16.696630,0,156,0,3.649688
526.681742,-5.280000,-1.503257,-17.186571,nan,-17.186571,1.129771,-1.790920,12.025345,0,93,0,3.776743
526.879424,-5.110000,-1.845387,-12.657960,nan,-12.657960,-2.183206,-0.575403,6.523074,0,55,0,3.264613
527.080108,-4.970000,-1.954231,-11.745893,nan,-11.745893,-18.213741,-0.565321,9.738813,1,5,0,3.015769
527.280496,-4.940000,-2.345023,-13.439902,nan,-13.439902,10.824428,-1.305995,16.122812,0,54,0,2.594977
527.479518,-4.850000,-2.128368,-17.055189,nan,-17.055189,-9.167939,-0.143418,6.917314,0,84,0,2.721632
527.682296,-4.750000,-1.962632,-18.004301,nan,-18.004301,-13.404580,-0.679530,12.902141,0,127,0,2.787368
527.879709,-4.760000,-2.533079,-18.156487,nan,-18.156487,-5.625954,-0.397800,10.731662,1,1,0,2.226921
528.080507,-4.800000,-2.723013,-16.678722,nan,-16.678722,-10.770992,-0.704490,18.141632,0,179,0,2.076987
528.283477,-4.800000,-2.374124,-14.633537,nan,-14.633537,-9.038168,-0.693709,10.162804,1,0,0,2.425877
528.480150,-4.760000,-2.315810,-14.633537,nan,-14.633537,1.839695,-0.501775,14.004109,0,192,0,2.444190
528.681425,-4.690000,-2.775824,-15.102515,nan,-15.102515,-0.091603,-0.504604,7.882208,0,58,0,1.914176
528.881777,-4.670000,-2.868894,-21.287617,nan,-21.287617,-3.206107,-0.750104,12.588243,0,50,0,1.801106
529.079412,-4.600000,-2.974002,-19.715580,nan,-19.715580,-12.931297,-0.476434,11.761133,0,74,0,1.625998
529.280481,-4.520000,-3.283015,-17.311497,nan,-17.311497,-6.358778,-0.548837,17.722446,0,21,0,1.236985
529.479835,-4.470000,-2.861507,-16.441204,nan,-16.441204,4.030534,-0.360362,15.741073,0,105,0,1.608492
529.681498,-4.510000,-3.364200,-14.982056,nan,-14.982056,-16.175573,-1.055704,9.283124,1,16,0,1.145800
529.879728,-4.490000,-3.649612,-15.556760,nan,-15.556760,-2.618321,-0.390560,5.994167,0,116,0,0.840387
530.081650,-4.490000,-4.435997,-16.371019,nan,-16.371019,-3.778626,-0.235867,10.293581,1,0,0,0.054003
530.280493,-4.480000,-3.284148,-13.645519,nan,-13.645519,-2.229008,-0.095816,9.869683,1,15,0,1.195853
530.487696,-4.480000,-3.372468,-14.632773,nan,-14.632773,-4.244275,-0.543401,11.830441,0,67,0,1.107532
530.682416,-4.490000,-3.439146,-16.076328,nan,-16.076328,3.916031,-0.651175,13.346310,0,59,0,1.050854
530.884494,-4.390000,-2.893914,-20.077656,nan,-20.077656,13.526717,-0.548666,8.763178,1,9,0,1.496086
531.083494,-4.250000,-2.983050,-19.329399,nan,-19.329399,-3.328244,-0.734857,19.047331,0,44,0,1.266950
531.289733,-4.130000,-3.329531,-14.310566,nan,-14.310566,-8.083969,-0.267953,9.054811,1,11,0,0.800469
531.478830,-4.070000,-4.213718,-13.442262,nan,-13.442262,24.778625,-0.449610,8.874659,1,54,0,-0.143718
531.681439,-4.150000,-4.310870,-16.119280,nan,-16.119280,-1.206107,-0.233646,10.765732,1,0,0,-0.160870
531.888853,-4.210000,-5.098793,-20.101196,nan,-20.101196,-20.190840,0.035469,16.091900,0,23,0,-0.888793
532.083514,-4.300000,-4.668245,-21.466185,nan,-21.466185,15.885496,-0.526414,18.731546,0,14,0,-0.368245
532.282493,-4.330000,-5.419411,-23.512465,nan,-23.512465,8.076336,-0.514514,9.005998,1,10,0,-1.089411
532.498746,-4.250000,-5.916317,-19.595226,nan,-19.595226,6.572519,-0.175771,10.118577,1,63,0,-1.666317
532.683480,-4.240000,-6.178135,-19.480146,nan,-19.480146,-9.114504,-0.498078,10.416729,1,10,0,-1.938136
532.885499,-4.260000,-5.793458,-18.487267,nan,-18.487267,-26.297710,-0.472350,13.481236,0,100,0,-1.533457
533.084492,-4.210000,-6.309527,-20.117670,nan,-20.117670,25.091602,-0.348697,12.541454,0,41,0,-2.099527
533.293615,-4.080000,-5.807283,-21.155371,nan,-21.155371,-11.580153,-0.460877,9.313557,1,8,0,-1.727283
533.691516,-4.040000,-4.495172,-17.006071,nan,-17.006071,-6.145038,-2.838046,5.272191,0,239,0,-0.455172
533.887770,-4.100000,-5.931028,-19.535017,nan,-19.535017,13.511451,-0.117542,11.909290,0,111,0,-1.831028
534.090791,-4.220000,-5.847075,-17.322483,nan,-17.322483,8.580153,0.066966,12.489278,0,47,0,-1.627076
534.281479,-4.260000,-6.205750,-21.000917,nan,-21.000917,-14.778625,-0.414750,14.050248,0,66,0,-1.945750
534.511968,-4.290000,-6.130348,-17.572201,nan,-17.572201,13.984733,-0.368981,17.290901,0,121,0,-1.840348
534.682890,-4.310000,-6.242922,-18.833645,nan,-18.833645,-8.671756,-0.470413,6.189628,0,59,0,-1.932922
534.883499,-4.300000,-6.716906,-19.277542,nan,-19.277542,-25.419847,-0.585017,9.578792,1,0,0,-2.416905
535.081484,-4.300000,-6.313441,-18.994635,nan,-18.994635,-10.412213,-0.893592,14.329506,0,65,0,-2.013441
535.282490,-4.290000,-6.804204,-16.514715,nan,-16.514715,3.816794,-0.193219,10.032293,1,11,0,-2.514204
535.526697,-4.340000,-6.769842,-12.748460,nan,-12.748460,-13.167939,-0.105747,6.251407,0,154,0,-2.429842
535.685492,-4.450000,-6.829671,-13.668757,nan,-13.668757,-20.908398,-0.612405,11.010392,1,0,0,-2.379671
535.881507,-4.540000,-6.714422,-10.731167,nan,-10.731167,1.038168,-1.003289,9.060420,1,6,0,-2.174422
536.086187,-4.660000,-6.421829,-7.518143,nan,-7.518143,-1.862595,-0.920574,12.067479,0,117,0,-1.761829
536.280316,-4.720000,-7.028294,-5.320514,nan,-5.320514,-19.557251,-0.445689,11.227548,1,10,0,-2.308294
536.529055,-4.810000,-6.659495,-10.418211,nan,-10.418211,-12.778625,-0.358847,7.764046,0,75,0,-1.849495
536.685690,-4.920000,-6.980902,-7.044644,nan,-7.044644,17.534351,-0.768617,7.148228,0,66,0,-2.060902
536.888644,-5.050000,-6.218075,-12.251546,nan,-12.251546,-7.175572,-0.956518,17.179277,0,31,0,-1.168075
537.082504,-5.290000,-5.752337,-15.126614,nan,-15.126614,-6.603054,-0.601020,13.193145,0,44,0,-0.462337
537.280360,-5.630000,-6.455945,-18.064323,nan,-18.064323,-19.412214,-0.246455,6.755114,0,54,0,-0.825944
537.542505,-5.990000,-6.562576,-17.282709,nan,-17.282709,-7.236641,-0.464895,12.588579,0,119,0,-0.572577
537.682478,-6.420000,-6.662294,-18.350767,nan,-18.350767,-0.770992,-1.082824,10.437675,1,0,0,-0.242294
537.882506,-6.780000,-6.538385,-10.359325,nan,-10.359325,8.374045,-1.081000,6.098693,0,46,0,0.241615
538.081664,-6.950000,-7.300615,-10.359325,nan,-10.359325,-10.572519,-0.520276,13.130886,0,241,0,-0.350616
538.280596,-7.050000,-6.685295,-11.124963,nan,-11.124963,2.526718,-0.387102,8.194266,0,75,0,0.364706
538.546301,-7.050000,-5.880033,-10.767509,nan,-10.767509,-9.916031,0.012789,10.375362,1,53,0,1.169967
538.682646,-7.030000,-5.846603,-14.677396,nan,-14.677396,-4.648855,0.630075,9.121437,1,0,0,1.183397
538.881091,-7.120000,-5.740316,-12.802761,nan,-12.802761,1.122137,0.217618,11.620277,0,143,0,1.379683
539.080745,-7.140000,-6.138486,-16.777939,nan,-16.777939,-15.129771,0.718993,7.351179,0,187,0,1.001513
539.281474,-7.110000,-6.247090,-16.284920,nan,-16.284920,-1.610687,0.908535,11.146720,1,0,0,0.862910
539.483794,-7.210000,-5.417701,-18.271709,nan,-18.271709,-2.206107,0.127432,13.711789,0,50,0,1.792299
539.682870,-7.290000,-5.273182,-16.686722,nan,-16.686722,-16.748091,0.536211,8.800406,1,12,0,2.016818
539.880801,-7.320000,-5.055601,-21.488565,nan,-21.488565,-7.480916,0.626527,9.007070,1,12,0,2.264399
540.084507,-7.280000,-5.689124,-22.827251,nan,-22.827251,5.488550,0.680346,13.341916,0,40,0,1.590877
540.281490,-7.240000,-6.269073,-20.829924,nan,-20.829924,-2.290076,0.779492,10.111387,1,0,0,0.970927
540.481217,-7.270000,-6.149978,-15.514333,nan,-15.514333,-21.748091,0.630965,15.422440,0,29,0,1.120022
540.689693,-7.300000,-5.928295,-18.216642,nan,-18.216642,-11.290076,0.676251,17.474176,0,166,0,1.371706
540.885474,-7.380000,-7.081692,-18.006958,nan,-18.006958,16.038168,1.011445,9.618758,1,0,0,0.298308
541.085621,-7.420000,-7.217316,-17.094515,nan,-17.094515,-21.450382,0.655966,8.477352,1,3,0,0.202684
541.280479,-7.480000,-7.011405,-16.644079,nan,-16.644079,-6.977099,1.235388,10.611059,1,10,0,0.468595
541.480772,-7.550000,-6.494515,-19.209291,nan,-19.209291,1.038168,0.443156,12.045671,0,55,0,1.055485
541.690760,-7.520000,-6.494406,-17.617352,nan,-17.617352,-8.297709,0.738971,8.497434,1,0,0,1.025594
541.883494,-7.380000,-6.819908,-17.570322,nan,-17.570322,4.519084,0.694290,10.028226,1,11,0,0.560092
542.080475,-7.240000,-7.681343,-22.152044,nan,-22.152044,-11.603053,1.173681,15.249594,0,74,0,-0.441343
542.280755,-7.150000,-7.746322,-22.078108,nan,-22.078108,-23.931297,1.103493,8.837350,1,12,0,-0.596322
542.486525,-7.110000,-8.316900,-16.591673,nan,-16.591673,3.564885,0.225286,16.678310,0,56,0,-1.206900
542.682588,-7.100000,-8.929527,-18.708839,nan,-18.708839,-17.717558,1.030074,11.645361,0,59,0,-1.829527
542.880444,-7.080000,-8.800131,-15.089438,nan,-15.089438,-8.549619,-0.206621,8.962993,1,15,0,-1.720131
543.089509,-7.130000,-9.498474,-15.089438,nan,-15.089438,-1.923664,0.139380,19.707462,0,217,0,-2.368474
543.281504,-7.190000,-10.517972,-16.616455,nan,-16.616455,-14.671756,0.084476,6.532151,0,18,0,-3.327972
543.484789,-7.140000,-10.570754,-21.702965,nan,-21.702965,-6.282443,0.059784,9.874784,1,6,0,-3.430754
543.681498,-7.120000,-10.675874,-21.043968,nan,-21.043968,-28.465649,-0.224290,21.325281,0,145,0,-3.555874
543.889509,-7.120000,-9.731709,-18.733549,nan,-18.733549,15.618320,-0.041385,13.128243,0,35,0,-2.611710
544.084500,-7.120000,-10.465580,-19.584038,nan,-19.584038,-7.847328,-0.230472,7.262991,0,60,0,-3.345580
544.281510,-7.140000,-10.337833,-20.127247,nan,-20.127247,11.099236,-0.253466,10.905226,1,15,0,-3.197834
544.481488,-7.070000,-11.030753,-17.778637,nan,-17.778637,2.725191,0.000697,11.759719,0,126,0,-3.960753
544.682503,-7.070000,-10.920781,-17.517141,nan,-17.517141,-16.312977,-0.128687,9.122813,1,0,0,-3.850781
544.880494,-7.110000,-11.558387,-20.310118,nan,-20.310118,14.076336,0.068459,11.409482,0,35,0,-4.448387
545.085645,-7.140000,-11.287694,-20.310118,nan,-20.310118,-18.053434,-0.085804,14.831295,0,231,0,-4.147694
545.281254,-7.090000,-10.303758,-21.808561,nan,-21.808561,-8.213740,-0.240993,15.146702,0,17,0,-3.213758
545.481944,-6.990000,-10.751822,-20.770651,nan,-20.770651,-15.274809,0.048303,13.814791,0,54,0,-3.761823
545.680780,-6.930000,-10.722368,-21.055197,nan,-21.055197,-1.656489,-0.196124,16.461369,0,169,0,-3.792368
545.889624,-6.890000,-11.190754,-21.860340,nan,-21.860340,-9.198473,0.217044,9.408877,1,15,0,-4.300754
546.081469,-6.890000,-10.248446,-21.763786,nan,-21.763786,10.534351,-0.307224,11.873875,0,35,0,-3.358447
546.281810,-7.000000,-11.109985,-20.383801,nan,-20.383801,-23.763359,-0.064830,8.194981,0,34,0,-4.109985
546.479730,-6.990000,-10.920680,-19.634089,nan,-19.634089,5.099236,-0.029995,20.212379,0,19,0,-3.930680
546.683638,-6.960000,-10.426867,-19.634089,nan,-19.634089,1.572519,-0.186386,14.340923,0,214,0,-3.466866
546.881366,-6.900000,-10.410680,-23.323654,nan,-23.323654,-6.038168,0.239676,7.675255,0,18,0,-3.510680
547.084788,-6.760000,-10.468854,-23.011986,nan,-23.011986,-20.885496,-0.204985,12.375892,0,164,0,-3.708854
547.288648,-6.630000,-10.451658,-22.956825,nan,-22.956825,4.450382,-0.083974,10.528173,1,0,0,-3.821658
547.486401,-6.550000,-10.551561,-25.620277,nan,-25.620277,-4.137404,-0.253632,16.158052,0,53,0,-4.001561
547.682480,-6.550000,-10.219453,-22.355566,nan,-22.355566,-0.717557,-0.167781,12.201944,0,75,0,-3.669453
547.886772,-6.580000,-10.139796,-27.520496,nan,-27.520496,-8.847328,-0.332513,6.647426,0,73,0,-3.559796
548.081483,-6.560000,-10.929895,-24.042431,nan,-24.042431,-18.862595,-0.102823,14.159241,0,97,0,-4.369895
548.287621,-6.520000,-10.275640,-25.043139,nan,-25.043139,14.496183,-0.159635,6.009952,0,46,0,-3.755640
548.481799,-6.450000,-10.217823,-24.404375,nan,-24.404375,-18.587786,-0.178823,12.501865,0,132,0,-3.767823
548.687985,-6.410000,-9.693207,-20.030611,nan,-20.030611,12.236641,-0.055110,11.043425,1,63,0,-3.283207
548.880041,-6.370000,-9.355857,-20.030611,nan,-20.030611,-14.877863,-0.150174,12.627357,0,160,0,-2.985857
549.086651,-6.340000,-8.222858,-20.030611,nan,-20.030611,-13.725191,0.020950,11.610777,0,65,0,-1.882858
549.287510,-6.310000,-8.738040,-29.155933,nan,-29.155933,-10.381680,-0.054605,16.770393,0,54,0,-2.428040
549.482477,-6.270000,-8.440124,-27.176954,nan,-27.176954,-6.938931,0.103018,13.766860,0,158,0,-2.170124
549.689325,-6.180000,-8.711023,-21.161425,nan,-21.161425,8.511451,0.099482,9.971941,1,53,0,-2.531024
549.883488,-6.050000,-8.967078,-19.731966,nan,-19.731966,-9.465649,-0.176262,6.744427,0,33,0,-2.917078
550.081268,-6.010000,-9.165506,-18.432758,nan,-18.432758,7.572519,-0.176262,7.545700,0,34,0,-3.155506
550.280802,-5.910000,-9.717898,-17.658548,nan,-17.658548,-11.274809,-0.138490,5.106904,0,55,0,-3.807899
550.481557,-5.760000,-10.235039,-20.133039,nan,-20.133039,1.748092,-0.071900,19.638018,0,154,0,-4.475039
550.688104,-5.610000,-9.809674,-21.027454,nan,-21.027454,-17.557251,-0.216636,14.831236,0,162,0,-4.199674
550.880794,-5.480000,-10.212713,-21.027454,nan,-21.027454,-17.671755,-0.400511,2.555312,0,338,0,-4.732713
551.084513,-5.380000,-10.167114,-17.026871,nan,-17.026871,15.549619,-0.250989,15.941983,0,83,0,-4.787114
551.285777,-5.280000,-10.103039,-16.907352,nan,-16.907352,0.045802,-0.188319,6.604105,0,32,0,-4.823039
551.481522,-5.230000,-9.879543,-19.297426,nan,-19.297426,11.748092,-0.445003,10.648609,1,5,0,-4.649543
551.701249,-5.200000,-9.913526,-22.684660,nan,-22.684660,-3.687023,-0.665356,7.548275,0,143,0,-4.713526
551.880185,-5.220000,-10.218787,-20.759546,nan,-20.759546,-5.374046,-0.540121,5.416931,0,85,0,-4.998787
552.084776,-5.240000,-10.435370,-20.725552,nan,-20.725552,-5.381680,-0.336456,9.805061,1,3,0,-5.195371
552.281781,-5.220000,-10.264024,-22.728100,nan,-22.728100,-3.320611,-0.458406,12.669227,0,101,0,-5.044024
552.480513,-5.160000,-10.683510,-20.609909,nan,-20.609909,-16.290077,-0.439220,11.461071,0,33,0,-5.523510
552.721070,-5.080000,-10.602893,-17.412945,nan,-17.412945,-19.053434,-0.793617,18.175945,0,126,0,-5.522893
552.883504,-4.970000,-10.179454,-17.412945,nan,-17.412945,-17.885496,-0.508058,16.448666,0,266,0,-5.209454
553.086503,-4.890000,-9.526110,-18.123358,nan,-18.123358,-12.580153,-0.246401,18.555138,0,189,0,-4.636110
553.284493,-4.870000,-9.521129,-13.752452,nan,-13.752452,10.984733,-0.469362,9.606936,1,0,0,-4.651129
553.488238,-4.860000,-9.719956,-17.197441,nan,-17.197441,-17.389313,-0.382633,13.548015,0,31,0,-4.859956
553.735087,-4.900000,-9.781125,-19.663477,nan,-19.663477,-13.045801,-0.682535,15.677526,0,98,0,-4.881125
553.881745,-5.010000,-9.615129,-17.944052,nan,-17.944052,-3.022901,-0.480580,10.410995,1,7,0,-4.605128
554.084493,-5.120000,-9.346428,-16.957445,nan,-16.957445,-9.129771,-0.226736,11.684534,0,48,0,-4.226428
554.283642,-5.140000,-8.897719,-16.541954,nan,-16.541954,-1.435115,-0.407659,9.074656,1,0,0,-3.757720
554.483025,-5.090000,-9.432700,-15.392352,nan,-15.392352,-10.374045,-0.287826,16.079273,0,90,0,-4.342700
554.680891,-5.090000,-9.795127,-15.827634,nan,-15.827634,-10.534351,-0.613544,19.965372,0,31,0,-4.705127
554.888573,-5.140000,-9.215214,-13.661574,nan,-13.661574,-4.694656,-0.623290,5.326156,0,86,0,-4.075214
555.092708,-5.050000,-8.727957,-13.068460,nan,-13.068460,-17.259542,-0.409576,5.842025,0,46,0,-3.677957
555.280689,-5.050000,-8.308778,-8.619873,nan,-8.619873,18.541985,-0.230146,8.328680,1,3,0,-3.258778
555.482529,-5.080000,-9.331745,-7.540874,nan,-7.540874,15.671756,-0.574856,16.871210,0,78,0,-4.251745
555.683208,-5.120000,-8.655148,-7.540874,nan,-7.540874,-11.061069,-0.433555,12.240111,0,34,0,-3.535148
555.881265,-5.220000,-9.029021,-7.540874,nan,-7.540874,-9.847328,-0.267934,17.199209,0,234,0,-3.809021
556.080478,-5.300000,-8.031243,-12.130091,nan,-12.130091,-15.190840,0.163929,6.789480,0,57,0,-2.731243
556.282480,-5.280000,-8.769539,-10.590685,nan,-10.590685,-4.259542,-0.326376,20.759079,0,51,0,-3.489539
556.480782,-5.200000,-8.340348,-8.898835,nan,-8.898835,-0.213740,-0.120068,9.083991,1,11,0,-3.140348
556.682482,-5.130000,-7.625223,-7.215907,nan,-7.215907,24.038168,-0.255197,12.076016,0,63,0,-2.495223
556.884721,-5.070000,-7.606102,-12.904151,nan,-12.904151,-7.213740,-0.473421,9.047516,1,10,0,-2.536102
557.085338,-5.150000,-7.576009,-10.567321,nan,-10.567321,-2.099237,-0.663519,18.156687,0,20,0,-2.426009
557.282575,-5.260000,-8.156617,-7.310372,nan,-7.310372,-14.435115,-0.055588,10.989704,1,15,0,-2.896617
557.480007,-5.300000,-8.351130,-10.261919,nan,-10.261919,13.122137,-0.237180,14.714802,0,26,0,-3.051130
557.690651,-5.320000,-8.510718,-21.101723,nan,-21.101723,3.183206,-0.136059,15.628448,0,41,0,-3.190718
557.880487,-5.260000,-8.567855,-27.471853,nan,-27.471853,-9.465649,-0.223082,8.074973,0,42,0,-3.307855
558.089513,-5.260000,-8.640525,-24.471216,nan,-24.471216,-3.977099,-0.111436,11.718610,0,53,0,-3.380525
558.284481,-5.260000,-8.404957,-24.137529,nan,-24.137529,28.076336,-0.173728,20.938198,0,120,0,-3.144957
558.479754,-5.130000,-8.826745,-21.228144,nan,-21.228144,-16.786259,-0.205730,11.974591,0,37,0,-3.696745
558.680662,-5.050000,-8.966682,-16.286161,nan,-16.286161,16.770992,-0.243903,14.635551,0,43,0,-3.916682
558.883509,-5.100000,-8.036819,-17.888308,nan,-17.888308,-1.679389,0.087385,17.419807,0,28,0,-2.936819
559.081653,-5.110000,-8.520231,-16.321232,nan,-16.321232,-16.435114,-0.065971,11.929048,0,79,0,-3.410231
559.280622,-5.140000,-7.919313,-15.477704,nan,-15.477704,1.061069,-0.281855,15.163623,0,146,0,-2.779314
559.479544,-5.180000,-8.408503,-14.874022,nan,-14.874022,-17.030535,-0.292489,12.386552,0,29,0,-3.228503
559.680679,-5.220000,-8.015068,-13.402841,nan,-13.402841,-7.961832,-0.440885,15.827231,0,63,0,-2.795068
559.884516,-5.190000,-8.342725,-17.618208,nan,-17.618208,-21.916031,-0.087272,19.920212,0,72,0,-3.152725
560.080636,-5.100000,-8.692209,-19.941566,nan,-19.941566,-10.312977,-0.286128,9.663210,1,12,0,-3.592209
560.280642,-5.070000,-8.999212,-16.764376,nan,-16.764376,-15.419847,-0.140396,9.196310,1,0,0,-3.929212
560.484986,-5.070000,-9.551369,-11.072709,nan,-11.072709,-11.793893,-0.234482,12.205791,0,30,0,-4.481369
560.681610,-5.060000,-8.841640,-12.721242,nan,-12.721242,-14.305344,-0.437958,14.041162,0,120,0,-3.781641
560.883489,-5.150000,-8.917974,-12.721242,nan,-12.721242,16.801527,-0.273882,7.946699,0,323,0,-3.767974
561.080682,-5.180000,-9.431716,-12.721242,nan,-12.721242,0.656489,-0.497227,15.888093,0,515,0,-4.251716
561.280708,-5.120000,-10.160591,-12.721242,nan,-12.721242,25.122137,-0.080353,15.188262,0,718,0,-5.040591
561.487485,-5.120000,-9.904402,-11.322106,nan,-11.322106,21.770992,-0.605959,11.298538,1,12,0,-4.784402
561.681478,-5.260000,-9.846739,-15.501295,nan,-15.501295,17.732824,-0.450699,9.958941,1,9,0,-4.586739
561.881493,-5.430000,-10.360864,-17.592447,nan,-17.592447,-16.748091,-0.513345,8.199366,0,187,0,-4.930864
562.082480,-5.640000,-11.213971,-14.990035,nan,-14.990035,-0.557252,-0.525875,12.703556,0,156,0,-5.573971
562.284699,-5.970000,-10.974018,-11.449161,nan,-11.449161,-12.175572,-0.445919,7.407350,0,29,0,-5.004018
562.484522,-6.280000,-11.620641,-5.738730,nan,-5.738730,-16.740458,-0.445919,7.259468,0,100,0,-5.340641
562.684668,-6.340000,-11.643600,-5.802414,nan,-5.802414,14.091603,-0.615730,16.906662,0,119,0,-5.303600
562.888511,-6.240000,-11.545169,-3.963647,nan,-3.963647,1.763359,-0.615730,7.373755,0,29,0,-5.305169
563.081499,-6.100000,-10.823982,-11.365712,nan,-11.365712,-6.541985,-0.584538,8.522164,1,1,0,-4.723982
